No;Time;DC/AC;Value;Unit;Auto
4527;16:46:21;;32.56;k*;AUTO
4528;16:46:36;;32.52;k*;AUTO
4529;16:46:51;;32.48;k*;AUTO
4530;16:47:06;;32.44;k*;AUTO
4531;16:47:21;;32.41;k*;AUTO
4532;16:47:36;;32.39;k*;AUTO
4533;16:47:51;;32.36;k*;AUTO
4534;16:48:06;;32.34;k*;AUTO
4535;16:48:21;;32.29;k*;AUTO
4536;16:48:36;;32.26;k*;AUTO
4537;16:48:51;;32.21;k*;AUTO
4538;16:49:06;;32.19;k*;AUTO
4539;16:49:21;;32.20;k*;AUTO
4540;16:49:36;;32.25;k*;AUTO
4541;16:49:51;;32.30;k*;AUTO
4542;16:50:06;;32.35;k*;AUTO
4543;16:50:21;;32.38;k*;AUTO
4544;16:50:36;;32.40;k*;AUTO
4545;16:50:51;;32.41;k*;AUTO
4546;16:51:06;;32.41;k*;AUTO
4547;16:51:21;;32.38;k*;AUTO
4548;16:51:36;;32.34;k*;AUTO
4549;16:51:51;;32.30;k*;AUTO
4550;16:52:06;;32.23;k*;AUTO
4551;16:52:21;;32.20;k*;AUTO
4552;16:52:36;;32.17;k*;AUTO
4553;16:52:51;;32.17;k*;AUTO
4554;16:53:06;;32.17;k*;AUTO
4555;16:53:21;;32.17;k*;AUTO
4556;16:53:36;;32.18;k*;AUTO
4557;16:53:51;;32.20;k*;AUTO
4558;16:54:06;;32.25;k*;AUTO
4559;16:54:21;;32.31;k*;AUTO
4560;16:54:36;;32.36;k*;AUTO
4561;16:54:51;;32.43;k*;AUTO
4562;16:55:06;;32.48;k*;AUTO
4563;16:55:21;;32.50;k*;AUTO
4564;16:55:36;;32.51;k*;AUTO
4565;16:55:51;;32.50;k*;AUTO
4566;16:56:06;;32.49;k*;AUTO
4567;16:56:21;;32.45;k*;AUTO
4568;16:56:36;;32.44;k*;AUTO
4569;16:56:51;;32.43;k*;AUTO
4570;16:57:06;;32.45;k*;AUTO
4571;16:57:21;;32.46;k*;AUTO
4572;16:57:36;;32.48;k*;AUTO
4573;16:57:51;;32.49;k*;AUTO
4574;16:58:06;;32.49;k*;AUTO
4575;16:58:21;;32.50;k*;AUTO
4576;16:58:36;;32.50;k*;AUTO
4577;16:58:51;;32.50;k*;AUTO
4578;16:59:06;;32.50;k*;AUTO
4579;16:59:21;;32.50;k*;AUTO
4580;16:59:36;;32.53;k*;AUTO
4581;16:59:51;;32.54;k*;AUTO
4582;17:00:06;;32.55;k*;AUTO
4583;17:00:21;;32.58;k*;AUTO
4584;17:00:36;;32.62;k*;AUTO
4585;17:00:51;;32.64;k*;AUTO
4586;17:01:06;;32.64;k*;AUTO
4587;17:01:21;;32.63;k*;AUTO
4588;17:01:36;;32.63;k*;AUTO
4589;17:01:51;;32.65;k*;AUTO
4590;17:02:06;;32.70;k*;AUTO
4591;17:02:21;;32.76;k*;AUTO
4592;17:02:36;;32.83;k*;AUTO
4593;17:02:51;;32.89;k*;AUTO
4594;17:03:06;;32.92;k*;AUTO
4595;17:03:21;;32.96;k*;AUTO
4596;17:03:36;;32.96;k*;AUTO
4597;17:03:51;;32.96;k*;AUTO
4598;17:04:06;;32.96;k*;AUTO
4599;17:04:21;;32.98;k*;AUTO
4600;17:04:36;;33.01;k*;AUTO
4601;17:04:51;;33.06;k*;AUTO
4602;17:05:06;;33.10;k*;AUTO
4603;17:05:21;;33.13;k*;AUTO
4604;17:05:36;;33.15;k*;AUTO
4605;17:05:51;;33.16;k*;AUTO
4606;17:06:06;;33.17;k*;AUTO
4607;17:06:21;;33.15;k*;AUTO
4608;17:06:36;;33.13;k*;AUTO
4609;17:06:51;;33.10;k*;AUTO
4610;17:07:06;;33.02;k*;AUTO
4611;17:07:21;;32.95;k*;AUTO
4612;17:07:36;;32.90;k*;AUTO
4613;17:07:51;;32.86;k*;AUTO
4614;17:08:06;;32.85;k*;AUTO
4615;17:08:21;;32.85;k*;AUTO
4616;17:08:36;;32.87;k*;AUTO
4617;17:08:51;;32.88;k*;AUTO
4618;17:09:06;;32.93;k*;AUTO
4619;17:09:21;;33.00;k*;AUTO
4620;17:09:36;;33.04;k*;AUTO
4621;17:09:51;;33.09;k*;AUTO
4622;17:10:06;;33.13;k*;AUTO
4623;17:10:21;;33.17;k*;AUTO
4624;17:10:36;;33.21;k*;AUTO
4625;17:10:51;;33.26;k*;AUTO
4626;17:11:06;;33.32;k*;AUTO
4627;17:11:21;;33.37;k*;AUTO
4628;17:11:36;;33.42;k*;AUTO
4629;17:11:51;;33.44;k*;AUTO
4630;17:12:06;;33.47;k*;AUTO
4631;17:12:21;;33.48;k*;AUTO
4632;17:12:36;;33.48;k*;AUTO
4633;17:12:51;;33.46;k*;AUTO
4634;17:13:06;;33.44;k*;AUTO
4635;17:13:21;;33.42;k*;AUTO
4636;17:13:36;;33.39;k*;AUTO
4637;17:13:51;;33.34;k*;AUTO
4638;17:14:06;;33.32;k*;AUTO
4639;17:14:21;;33.28;k*;AUTO
4640;17:14:36;;33.21;k*;AUTO
4641;17:14:51;;33.14;k*;AUTO
4642;17:15:06;;33.08;k*;AUTO
4643;17:15:21;;33.04;k*;AUTO
4644;17:15:36;;33.03;k*;AUTO
4645;17:15:51;;33.04;k*;AUTO
4646;17:16:06;;33.05;k*;AUTO
4647;17:16:21;;33.08;k*;AUTO
4648;17:16:36;;33.13;k*;AUTO
4649;17:16:51;;33.17;k*;AUTO
4650;17:17:06;;33.19;k*;AUTO
4651;17:17:21;;33.21;k*;AUTO
4652;17:17:36;;33.21;k*;AUTO
4653;17:17:51;;33.19;k*;AUTO
4654;17:18:06;;33.15;k*;AUTO
4655;17:18:21;;33.10;k*;AUTO
4656;17:18:36;;33.02;k*;AUTO
4657;17:18:51;;32.95;k*;AUTO
4658;17:19:06;;32.90;k*;AUTO
4659;17:19:21;;32.84;k*;AUTO
4660;17:19:36;;32.82;k*;AUTO
4661;17:19:51;;32.83;k*;AUTO
4662;17:20:06;;32.88;k*;AUTO
4663;17:20:21;;32.92;k*;AUTO
4664;17:20:36;;32.98;k*;AUTO
4665;17:20:51;;33.03;k*;AUTO
4666;17:21:06;;33.03;k*;AUTO
4667;17:21:21;;33.02;k*;AUTO
4668;17:21:36;;32.98;k*;AUTO
4669;17:21:51;;32.95;k*;AUTO
4670;17:22:06;;32.91;k*;AUTO
4671;17:22:21;;32.88;k*;AUTO
4672;17:22:36;;32.84;k*;AUTO
4673;17:22:51;;32.80;k*;AUTO
4674;17:23:06;;32.76;k*;AUTO
4675;17:23:21;;32.74;k*;AUTO
4676;17:23:36;;32.75;k*;AUTO
4677;17:23:51;;32.76;k*;AUTO
4678;17:24:06;;32.77;k*;AUTO
4679;17:24:21;;32.79;k*;AUTO
4680;17:24:36;;32.81;k*;AUTO
4681;17:24:51;;32.85;k*;AUTO
4682;17:25:06;;32.89;k*;AUTO
4683;17:25:21;;32.94;k*;AUTO
4684;17:25:36;;33.01;k*;AUTO
4685;17:25:51;;33.07;k*;AUTO
4686;17:26:06;;33.14;k*;AUTO
4687;17:26:21;;33.19;k*;AUTO
4688;17:26:36;;33.26;k*;AUTO
4689;17:26:51;;33.31;k*;AUTO
4690;17:27:06;;33.33;k*;AUTO
4691;17:27:21;;33.36;k*;AUTO
4692;17:27:36;;33.39;k*;AUTO
4693;17:27:51;;33.41;k*;AUTO
4694;17:28:06;;33.42;k*;AUTO
4695;17:28:21;;33.44;k*;AUTO
4696;17:28:36;;33.45;k*;AUTO
4697;17:28:51;;33.46;k*;AUTO
4698;17:29:06;;33.48;k*;AUTO
4699;17:29:21;;33.49;k*;AUTO
4700;17:29:36;;33.49;k*;AUTO
4701;17:29:51;;33.46;k*;AUTO
4702;17:30:06;;33.45;k*;AUTO
4703;17:30:21;;33.42;k*;AUTO
4704;17:30:36;;33.41;k*;AUTO
4705;17:30:51;;33.40;k*;AUTO
4706;17:31:06;;33.40;k*;AUTO
4707;17:31:21;;33.37;k*;AUTO
4708;17:31:36;;33.35;k*;AUTO
4709;17:31:51;;33.32;k*;AUTO
4710;17:32:06;;33.27;k*;AUTO
4711;17:32:21;;33.22;k*;AUTO
4712;17:32:36;;33.19;k*;AUTO
4713;17:32:51;;33.18;k*;AUTO
4714;17:33:06;;33.17;k*;AUTO
4715;17:33:21;;33.15;k*;AUTO
4716;17:33:36;;33.13;k*;AUTO
4717;17:33:51;;33.11;k*;AUTO
4718;17:34:06;;33.09;k*;AUTO
4719;17:34:21;;33.05;k*;AUTO
4720;17:34:36;;33.04;k*;AUTO
4721;17:34:51;;33.04;k*;AUTO
4722;17:35:06;;33.07;k*;AUTO
4723;17:35:21;;33.10;k*;AUTO
4724;17:35:36;;33.14;k*;AUTO
4725;17:35:51;;33.18;k*;AUTO
4726;17:36:06;;33.22;k*;AUTO
4727;17:36:21;;33.25;k*;AUTO
4728;17:36:36;;33.32;k*;AUTO
4729;17:36:51;;33.38;k*;AUTO
4730;17:37:06;;33.45;k*;AUTO
4731;17:37:21;;33.51;k*;AUTO
4732;17:37:36;;33.56;k*;AUTO
4733;17:37:51;;33.59;k*;AUTO
4734;17:38:06;;33.59;k*;AUTO
4735;17:38:21;;33.60;k*;AUTO
4736;17:38:36;;33.60;k*;AUTO
4737;17:38:51;;33.62;k*;AUTO
4738;17:39:06;;33.64;k*;AUTO
4739;17:39:21;;33.65;k*;AUTO
4740;17:39:36;;33.68;k*;AUTO
4741;17:39:51;;33.69;k*;AUTO
4742;17:40:06;;33.70;k*;AUTO
4743;17:40:21;;33.73;k*;AUTO
4744;17:40:36;;33.74;k*;AUTO
4745;17:40:51;;33.75;k*;AUTO
4746;17:41:06;;33.78;k*;AUTO
4747;17:41:21;;33.81;k*;AUTO
4748;17:41:36;;33.86;k*;AUTO
4749;17:41:51;;33.91;k*;AUTO
4750;17:42:06;;33.94;k*;AUTO
4751;17:42:21;;33.97;k*;AUTO
4752;17:42:36;;33.99;k*;AUTO
4753;17:42:51;;33.99;k*;AUTO
4754;17:43:06;;34.00;k*;AUTO
4755;17:43:21;;34.00;k*;AUTO
4756;17:43:36;;33.97;k*;AUTO
4757;17:43:51;;33.92;k*;AUTO
4758;17:44:06;;33.87;k*;AUTO
4759;17:44:21;;33.82;k*;AUTO
4760;17:44:36;;33.79;k*;AUTO
4761;17:44:51;;33.77;k*;AUTO
4762;17:45:06;;33.76;k*;AUTO
4763;17:45:21;;33.75;k*;AUTO
4764;17:45:36;;33.74;k*;AUTO
4765;17:45:51;;33.72;k*;AUTO
4766;17:46:06;;33.71;k*;AUTO
4767;17:46:21;;33.68;k*;AUTO
4768;17:46:36;;33.67;k*;AUTO
4769;17:46:51;;33.67;k*;AUTO
4770;17:47:06;;33.66;k*;AUTO
4771;17:47:21;;33.65;k*;AUTO
4772;17:47:36;;33.63;k*;AUTO
4773;17:47:51;;33.61;k*;AUTO
4774;17:48:06;;33.59;k*;AUTO
4775;17:48:21;;33.55;k*;AUTO
4776;17:48:36;;33.50;k*;AUTO
4777;17:48:51;;33.44;k*;AUTO
4778;17:49:06;;33.38;k*;AUTO
4779;17:49:21;;33.38;k*;AUTO
4780;17:49:36;;33.40;k*;AUTO
4781;17:49:51;;33.43;k*;AUTO
4782;17:50:06;;33.46;k*;AUTO
4783;17:50:21;;33.46;k*;AUTO
4784;17:50:36;;33.44;k*;AUTO
4785;17:50:51;;33.38;k*;AUTO
4786;17:51:06;;33.32;k*;AUTO
4787;17:51:21;;33.26;k*;AUTO
4788;17:51:36;;33.22;k*;AUTO
4789;17:51:51;;33.22;k*;AUTO
4790;17:52:06;;33.26;k*;AUTO
4791;17:52:21;;33.31;k*;AUTO
4792;17:52:36;;33.35;k*;AUTO
4793;17:52:51;;33.43;k*;AUTO
4794;17:53:06;;33.51;k*;AUTO
4795;17:53:21;;33.59;k*;AUTO
4796;17:53:36;;33.69;k*;AUTO
4797;17:53:51;;33.76;k*;AUTO
4798;17:54:06;;33.83;k*;AUTO
4799;17:54:21;;33.88;k*;AUTO
4800;17:54:36;;33.91;k*;AUTO
4801;17:54:51;;33.96;k*;AUTO
4802;17:55:06;;33.98;k*;AUTO
4803;17:55:21;;33.99;k*;AUTO
4804;17:55:36;;34.02;k*;AUTO
4805;17:55:51;;34.02;k*;AUTO
4806;17:56:06;;34.01;k*;AUTO
4807;17:56:21;;34.00;k*;AUTO
4808;17:56:36;;33.99;k*;AUTO
4809;17:56:51;;33.98;k*;AUTO
4810;17:57:06;;33.99;k*;AUTO
4811;17:57:21;;34.01;k*;AUTO
4812;17:57:36;;34.06;k*;AUTO
4813;17:57:51;;34.09;k*;AUTO
4814;17:58:06;;34.12;k*;AUTO
4815;17:58:21;;34.14;k*;AUTO
4816;17:58:36;;34.15;k*;AUTO
4817;17:58:51;;34.14;k*;AUTO
4818;17:59:06;;34.11;k*;AUTO
4819;17:59:21;;34.07;k*;AUTO
4820;17:59:36;;34.04;k*;AUTO
4821;17:59:51;;34.01;k*;AUTO
4822;18:00:06;;34.01;k*;AUTO
4823;18:00:21;;34.02;k*;AUTO
4824;18:00:36;;34.01;k*;AUTO
4825;18:00:51;;34.01;k*;AUTO
4826;18:01:06;;34.01;k*;AUTO
4827;18:01:21;;34.03;k*;AUTO
4828;18:01:36;;34.06;k*;AUTO
4829;18:01:51;;34.07;k*;AUTO
4830;18:02:06;;34.09;k*;AUTO
4831;18:02:21;;34.10;k*;AUTO
4832;18:02:36;;34.09;k*;AUTO
4833;18:02:51;;34.09;k*;AUTO
4834;18:03:06;;34.10;k*;AUTO
4835;18:03:21;;34.10;k*;AUTO
4836;18:03:36;;34.12;k*;AUTO
4837;18:03:51;;34.14;k*;AUTO
4838;18:04:06;;34.16;k*;AUTO
4839;18:04:21;;34.19;k*;AUTO
4840;18:04:36;;34.23;k*;AUTO
4841;18:04:51;;34.26;k*;AUTO
4842;18:05:06;;34.31;k*;AUTO
4843;18:05:21;;34.32;k*;AUTO
4844;18:05:36;;34.35;k*;AUTO
4845;18:05:51;;34.36;k*;AUTO
4846;18:06:06;;34.38;k*;AUTO
4847;18:06:21;;34.39;k*;AUTO
4848;18:06:36;;34.41;k*;AUTO
4849;18:06:51;;34.43;k*;AUTO
4850;18:07:06;;34.44;k*;AUTO
4851;18:07:21;;34.44;k*;AUTO
4852;18:07:36;;34.42;k*;AUTO
4853;18:07:51;;34.40;k*;AUTO
4854;18:08:06;;34.37;k*;AUTO
4855;18:08:21;;34.32;k*;AUTO
4856;18:08:36;;34.27;k*;AUTO
4857;18:08:51;;34.24;k*;AUTO
4858;18:09:06;;34.22;k*;AUTO
4859;18:09:21;;34.21;k*;AUTO
4860;18:09:36;;34.19;k*;AUTO
4861;18:09:51;;34.21;k*;AUTO
4862;18:10:06;;34.23;k*;AUTO
4863;18:10:21;;34.27;k*;AUTO
4864;18:10:36;;34.31;k*;AUTO
4865;18:10:51;;34.35;k*;AUTO
4866;18:11:06;;34.38;k*;AUTO
4867;18:11:21;;34.44;k*;AUTO
4868;18:11:36;;34.47;k*;AUTO
4869;18:11:51;;34.53;k*;AUTO
4870;18:12:06;;34.58;k*;AUTO
4871;18:12:21;;34.62;k*;AUTO
4872;18:12:36;;34.65;k*;AUTO
4873;18:12:51;;34.67;k*;AUTO
4874;18:13:06;;34.69;k*;AUTO
4875;18:13:21;;34.69;k*;AUTO
4876;18:13:36;;34.70;k*;AUTO
4877;18:13:51;;34.71;k*;AUTO
4878;18:14:06;;34.72;k*;AUTO
4879;18:14:21;;34.72;k*;AUTO
4880;18:14:36;;34.72;k*;AUTO
4881;18:14:51;;34.67;k*;AUTO
4882;18:15:06;;34.61;k*;AUTO
4883;18:15:21;;34.56;k*;AUTO
4884;18:15:36;;34.51;k*;AUTO
4885;18:15:51;;34.47;k*;AUTO
4886;18:16:06;;34.45;k*;AUTO
4887;18:16:21;;34.44;k*;AUTO
4888;18:16:36;;34.44;k*;AUTO
4889;18:16:51;;34.44;k*;AUTO
4890;18:17:06;;34.44;k*;AUTO
4891;18:17:21;;34.45;k*;AUTO
4892;18:17:36;;34.46;k*;AUTO
4893;18:17:51;;34.47;k*;AUTO
4894;18:18:06;;34.48;k*;AUTO
4895;18:18:21;;34.48;k*;AUTO
4896;18:18:36;;34.49;k*;AUTO
4897;18:18:51;;34.48;k*;AUTO
4898;18:19:06;;34.50;k*;AUTO
4899;18:19:21;;34.52;k*;AUTO
4900;18:19:36;;34.55;k*;AUTO
4901;18:19:51;;34.57;k*;AUTO
4902;18:20:06;;34.60;k*;AUTO
4903;18:20:21;;34.62;k*;AUTO
4904;18:20:36;;34.65;k*;AUTO
4905;18:20:51;;34.67;k*;AUTO
4906;18:21:06;;34.69;k*;AUTO
4907;18:21:21;;34.70;k*;AUTO
4908;18:21:36;;34.73;k*;AUTO
4909;18:21:51;;34.75;k*;AUTO
4910;18:22:06;;34.75;k*;AUTO
4911;18:22:21;;34.76;k*;AUTO
4912;18:22:36;;34.76;k*;AUTO
4913;18:22:51;;34.77;k*;AUTO
4914;18:23:06;;34.78;k*;AUTO
4915;18:23:21;;34.78;k*;AUTO
4916;18:23:36;;34.79;k*;AUTO
4917;18:23:51;;34.78;k*;AUTO
4918;18:24:06;;34.79;k*;AUTO
4919;18:24:21;;34.79;k*;AUTO
4920;18:24:36;;34.80;k*;AUTO
4921;18:24:51;;34.81;k*;AUTO
4922;18:25:06;;34.81;k*;AUTO
4923;18:25:21;;34.81;k*;AUTO
4924;18:25:36;;34.81;k*;AUTO
4925;18:25:51;;34.80;k*;AUTO
4926;18:26:06;;34.79;k*;AUTO
4927;18:26:21;;34.77;k*;AUTO
4928;18:26:36;;34.73;k*;AUTO
4929;18:26:51;;34.65;k*;AUTO
4930;18:27:06;;34.57;k*;AUTO
4931;18:27:21;;34.47;k*;AUTO
4932;18:27:36;;34.39;k*;AUTO
4933;18:27:51;;34.33;k*;AUTO
4934;18:28:06;;34.28;k*;AUTO
4935;18:28:21;;34.23;k*;AUTO
4936;18:28:36;;34.18;k*;AUTO
4937;18:28:51;;34.15;k*;AUTO
4938;18:29:06;;34.13;k*;AUTO
4939;18:29:21;;34.12;k*;AUTO
4940;18:29:36;;34.11;k*;AUTO
4941;18:29:51;;34.13;k*;AUTO
4942;18:30:06;;34.15;k*;AUTO
4943;18:30:21;;34.19;k*;AUTO
4944;18:30:36;;34.24;k*;AUTO
4945;18:30:51;;34.27;k*;AUTO
4946;18:31:06;;34.31;k*;AUTO
4947;18:31:21;;34.34;k*;AUTO
4948;18:31:36;;34.35;k*;AUTO
4949;18:31:51;;34.39;k*;AUTO
4950;18:32:06;;34.44;k*;AUTO
4951;18:32:21;;34.48;k*;AUTO
4952;18:32:36;;34.52;k*;AUTO
4953;18:32:51;;34.54;k*;AUTO
4954;18:33:06;;34.55;k*;AUTO
4955;18:33:21;;34.55;k*;AUTO
4956;18:33:36;;34.55;k*;AUTO
4957;18:33:51;;34.56;k*;AUTO
4958;18:34:06;;34.57;k*;AUTO
4959;18:34:21;;34.59;k*;AUTO
4960;18:34:36;;34.63;k*;AUTO
4961;18:34:51;;34.68;k*;AUTO
4962;18:35:06;;34.71;k*;AUTO
4963;18:35:21;;34.73;k*;AUTO
4964;18:35:36;;34.75;k*;AUTO
4965;18:35:51;;34.76;k*;AUTO
4966;18:36:06;;34.75;k*;AUTO
4967;18:36:21;;34.76;k*;AUTO
4968;18:36:36;;34.76;k*;AUTO
4969;18:36:51;;34.75;k*;AUTO
4970;18:37:06;;34.74;k*;AUTO
4971;18:37:21;;34.72;k*;AUTO
4972;18:37:36;;34.71;k*;AUTO
4973;18:37:51;;34.70;k*;AUTO
4974;18:38:06;;34.69;k*;AUTO
4975;18:38:21;;34.70;k*;AUTO
4976;18:38:36;;34.72;k*;AUTO
4977;18:38:51;;34.74;k*;AUTO
4978;18:39:06;;34.79;k*;AUTO
4979;18:39:21;;34.83;k*;AUTO
4980;18:39:36;;34.85;k*;AUTO
4981;18:39:51;;34.85;k*;AUTO
4982;18:40:06;;34.85;k*;AUTO
4983;18:40:21;;34.83;k*;AUTO
4984;18:40:36;;34.80;k*;AUTO
4985;18:40:51;;34.76;k*;AUTO
4986;18:41:06;;34.74;k*;AUTO
4987;18:41:21;;34.72;k*;AUTO
4988;18:41:36;;34.71;k*;AUTO
4989;18:41:51;;34.69;k*;AUTO
4990;18:42:06;;34.67;k*;AUTO
4991;18:42:21;;34.66;k*;AUTO
4992;18:42:36;;34.64;k*;AUTO
4993;18:42:51;;34.64;k*;AUTO
4994;18:43:06;;34.62;k*;AUTO
4995;18:43:21;;34.61;k*;AUTO
4996;18:43:36;;34.60;k*;AUTO
4997;18:43:51;;34.59;k*;AUTO
4998;18:44:06;;34.61;k*;AUTO
4999;18:44:21;;34.62;k*;AUTO
5000;18:44:36;;34.64;k*;AUTO
5001;18:44:51;;34.65;k*;AUTO
5002;18:45:06;;34.68;k*;AUTO
5003;18:45:21;;34.69;k*;AUTO
5004;18:45:36;;34.71;k*;AUTO
5005;18:45:51;;34.72;k*;AUTO
5006;18:46:06;;34.73;k*;AUTO
5007;18:46:21;;34.73;k*;AUTO
5008;18:46:36;;34.75;k*;AUTO
5009;18:46:51;;34.75;k*;AUTO
5010;18:47:06;;34.76;k*;AUTO
5011;18:47:21;;34.76;k*;AUTO
5012;18:47:36;;34.78;k*;AUTO
5013;18:47:51;;34.79;k*;AUTO
5014;18:48:06;;34.80;k*;AUTO
5015;18:48:21;;34.81;k*;AUTO
5016;18:48:36;;34.84;k*;AUTO
5017;18:48:51;;34.86;k*;AUTO
5018;18:49:06;;34.90;k*;AUTO
5019;18:49:21;;34.92;k*;AUTO
5020;18:49:36;;34.95;k*;AUTO
5021;18:49:51;;34.96;k*;AUTO
5022;18:50:06;;34.97;k*;AUTO
5023;18:50:21;;34.97;k*;AUTO
5024;18:50:36;;34.96;k*;AUTO
5025;18:50:51;;34.93;k*;AUTO
5026;18:51:06;;34.91;k*;AUTO
5027;18:51:21;;34.87;k*;AUTO
5028;18:51:36;;34.86;k*;AUTO
5029;18:51:51;;34.84;k*;AUTO
5030;18:52:06;;34.84;k*;AUTO
5031;18:52:21;;34.85;k*;AUTO
5032;18:52:36;;34.89;k*;AUTO
5033;18:52:51;;34.94;k*;AUTO
5034;18:53:06;;34.98;k*;AUTO
5035;18:53:21;;35.01;k*;AUTO
5036;18:53:36;;35.04;k*;AUTO
5037;18:53:51;;35.07;k*;AUTO
5038;18:54:06;;35.08;k*;AUTO
5039;18:54:21;;35.10;k*;AUTO
5040;18:54:36;;35.10;k*;AUTO
5041;18:54:51;;35.08;k*;AUTO
5042;18:55:06;;35.07;k*;AUTO
5043;18:55:21;;35.05;k*;AUTO
5044;18:55:36;;35.02;k*;AUTO
5045;18:55:51;;35.00;k*;AUTO
5046;18:56:06;;35.00;k*;AUTO
5047;18:56:21;;35.01;k*;AUTO
5048;18:56:36;;35.03;k*;AUTO
5049;18:56:51;;35.05;k*;AUTO
5050;18:57:06;;35.09;k*;AUTO
5051;18:57:21;;35.12;k*;AUTO
5052;18:57:36;;35.16;k*;AUTO
5053;18:57:51;;35.19;k*;AUTO
5054;18:58:06;;35.22;k*;AUTO
5055;18:58:21;;35.24;k*;AUTO
5056;18:58:36;;35.24;k*;AUTO
5057;18:58:51;;35.24;k*;AUTO
5058;18:59:06;;35.24;k*;AUTO
5059;18:59:21;;35.23;k*;AUTO
5060;18:59:36;;35.22;k*;AUTO
5061;18:59:51;;35.22;k*;AUTO
5062;19:00:06;;35.22;k*;AUTO
5063;19:00:21;;35.23;k*;AUTO
5064;19:00:36;;35.24;k*;AUTO
5065;19:00:51;;35.25;k*;AUTO
5066;19:01:06;;35.24;k*;AUTO
5067;19:01:21;;35.24;k*;AUTO
5068;19:01:36;;35.25;k*;AUTO
5069;19:01:51;;35.28;k*;AUTO
5070;19:02:06;;35.30;k*;AUTO
5071;19:02:21;;35.34;k*;AUTO
5072;19:02:36;;35.38;k*;AUTO
5073;19:02:51;;35.41;k*;AUTO
5074;19:03:06;;35.46;k*;AUTO
5075;19:03:21;;35.51;k*;AUTO
5076;19:03:36;;35.55;k*;AUTO
5077;19:03:51;;35.57;k*;AUTO
5078;19:04:06;;35.59;k*;AUTO
5079;19:04:21;;35.57;k*;AUTO
5080;19:04:36;;35.53;k*;AUTO
5081;19:04:51;;35.48;k*;AUTO
5082;19:05:06;;35.44;k*;AUTO
5083;19:05:21;;35.41;k*;AUTO
5084;19:05:36;;35.38;k*;AUTO
5085;19:05:51;;35.39;k*;AUTO
5086;19:06:06;;35.40;k*;AUTO
5087;19:06:21;;35.41;k*;AUTO
5088;19:06:36;;35.44;k*;AUTO
5089;19:06:51;;35.46;k*;AUTO
5090;19:07:06;;35.49;k*;AUTO
5091;19:07:21;;35.53;k*;AUTO
5092;19:07:36;;35.57;k*;AUTO
5093;19:07:51;;35.60;k*;AUTO
5094;19:08:06;;35.61;k*;AUTO
5095;19:08:21;;35.65;k*;AUTO
5096;19:08:36;;35.69;k*;AUTO
5097;19:08:51;;35.71;k*;AUTO
5098;19:09:06;;35.73;k*;AUTO
5099;19:09:21;;35.75;k*;AUTO
5100;19:09:36;;35.78;k*;AUTO
5101;19:09:51;;35.80;k*;AUTO
5102;19:10:06;;35.83;k*;AUTO
5103;19:10:21;;35.86;k*;AUTO
5104;19:10:36;;35.86;k*;AUTO
5105;19:10:51;;35.84;k*;AUTO
5106;19:11:06;;35.83;k*;AUTO
5107;19:11:21;;35.83;k*;AUTO
5108;19:11:36;;35.79;k*;AUTO
5109;19:11:51;;35.78;k*;AUTO
5110;19:12:06;;35.75;k*;AUTO
5111;19:12:21;;35.72;k*;AUTO
5112;19:12:36;;35.67;k*;AUTO
5113;19:12:51;;35.62;k*;AUTO
5114;19:13:06;;35.58;k*;AUTO
5115;19:13:21;;35.52;k*;AUTO
5116;19:13:36;;35.47;k*;AUTO
5117;19:13:51;;35.42;k*;AUTO
5118;19:14:06;;35.37;k*;AUTO
5119;19:14:21;;35.31;k*;AUTO
5120;19:14:36;;35.26;k*;AUTO
5121;19:14:51;;35.24;k*;AUTO
5122;19:15:06;;35.23;k*;AUTO
5123;19:15:21;;35.24;k*;AUTO
5124;19:15:36;;35.27;k*;AUTO
5125;19:15:51;;35.30;k*;AUTO
5126;19:16:06;;35.35;k*;AUTO
5127;19:16:21;;35.37;k*;AUTO
5128;19:16:36;;35.37;k*;AUTO
5129;19:16:51;;35.36;k*;AUTO
5130;19:17:06;;35.37;k*;AUTO
5131;19:17:21;;35.34;k*;AUTO
5132;19:17:36;;35.28;k*;AUTO
5133;19:17:51;;35.23;k*;AUTO
5134;19:18:06;;35.16;k*;AUTO
5135;19:18:21;;35.09;k*;AUTO
5136;19:18:36;;35.02;k*;AUTO
5137;19:18:51;;34.97;k*;AUTO
5138;19:19:06;;34.94;k*;AUTO
5139;19:19:21;;34.92;k*;AUTO
5140;19:19:36;;34.91;k*;AUTO
5141;19:19:51;;34.90;k*;AUTO
5142;19:20:06;;34.90;k*;AUTO
5143;19:20:21;;34.89;k*;AUTO
5144;19:20:36;;34.90;k*;AUTO
5145;19:20:51;;34.90;k*;AUTO
5146;19:21:06;;34.89;k*;AUTO
5147;19:21:21;;34.87;k*;AUTO
5148;19:21:36;;34.83;k*;AUTO
5149;19:21:51;;34.80;k*;AUTO
5150;19:22:06;;34.78;k*;AUTO
5151;19:22:21;;34.78;k*;AUTO
5152;19:22:36;;34.79;k*;AUTO
5153;19:22:51;;34.83;k*;AUTO
5154;19:23:06;;34.87;k*;AUTO
5155;19:23:21;;34.90;k*;AUTO
5156;19:23:36;;34.91;k*;AUTO
5157;19:23:51;;34.93;k*;AUTO
5158;19:24:06;;34.93;k*;AUTO
5159;19:24:21;;34.94;k*;AUTO
5160;19:24:36;;34.96;k*;AUTO
5161;19:24:51;;34.99;k*;AUTO
